time,device_id,x_pos,y_pos,velocity
2014-04-29T15:19:05.612958,jonathan,384.5,466.5,0.0
2014-04-29T15:19:05.615873,jonathan,856.5,392.5,0.0
2014-04-29T15:19:05.616285,jonathan,855.5,394.0,1.8027756214141846
2014-04-29T15:19:05.626462,jonathan,831.0,370.0,0.0
2014-04-29T15:19:05.640763,jonathan,832.0,367.5,2.692582368850708
2014-04-29T15:19:05.641327,jonathan,734.5,324.0,0.0
2014-04-29T15:19:05.641744,jonathan,834.5,367.0,2.5495097637176514
2014-04-29T15:19:05.798930,jonathan,736.0,323.5,1.5811388492584229
2014-04-29T15:19:05.991551,jonathan,738.5,315.5,8.381526947021484
2014-04-29T15:19:06.017241,jonathan,478.5,473.5,0.0
2014-04-29T15:19:07.137002,jonathan,477.5,469.0,4.609772205352783
2014-04-29T15:19:07.295058,jonathan,844.0,335.0,0.0
2014-04-29T15:19:07.389929,jonathan,754.5,280.0,0.0
2014-04-29T15:19:07.423728,jonathan,846.0,331.5,4.031128883361816
2014-04-29T15:19:09.841828,jonathan,845.0,325.5,6.082762718200684
2014-04-29T15:19:09.958650,jonathan,754.5,279.5,0.5
2014-04-29T15:19:10.017929,jonathan,754.5,277.0,2.5
2014-04-29T15:19:10.469708,jonathan,756.5,269.0,8.246211051940918
2014-04-29T15:19:11.293457,jonathan,483.5,437.5,0.0
2014-04-29T15:19:11.922506,jonathan,479.0,429.0,9.617691993713379
2014-04-29T15:19:12.071713,jonathan,817.0,277.5,0.0
2014-04-29T15:19:12.113789,jonathan,827.5,277.0,10.511898040771484
2014-04-29T15:19:12.124453,jonathan,838.0,277.0,10.5
2014-04-29T15:19:12.160670,jonathan,849.0,277.0,11.0
2014-04-29T15:19:13.345697,jonathan,859.0,277.0,10.0
2014-04-29T15:19:14.078891,jonathan,935.5,239.0,0.0
2014-04-29T15:19:14.136737,jonathan,935.5,232.0,7.0
2014-04-29T15:19:14.160237,jonathan,937.5,221.0,11.180339813232422
2014-04-29T15:19:15.313734,jonathan,862.0,123.5,0.0
2014-04-29T15:19:15.502102,jonathan,866.0,106.5,17.464248657226562
2014-04-29T15:19:17.035939,jonathan,958.5,97.0,0.0
2014-04-29T15:19:17.083576,jonathan,964.5,80.0,18.027755737304688
2014-04-29T15:19:17.083843,jonathan,904.5,55.5,64.80933380126953
2014-04-29T15:19:17.083994,jonathan,894.0,49.0,12.349088668823242
2014-04-29T15:19:17.084128,jonathan,892.0,46.0,3.605551242828369
2014-04-29T15:19:18.387038,jonathan,992.5,63.0,0.0
2014-04-29T15:19:18.393449,jonathan,997.0,63.0,4.5
2014-04-29T15:19:19.423384,jonathan,931.5,45.0,0.0
2014-04-29T15:19:19.423871,jonathan,913.0,43.5,18.560710906982422
2014-04-29T15:19:19.821819,jonathan,908.5,43.5,4.5
2014-04-29T15:19:21.058864,jonathan,975.5,56.5,0.0
2014-04-29T15:19:21.069347,jonathan,990.0,61.5,15.337862014770508
2014-04-29T15:19:21.088294,jonathan,996.0,64.5,6.7082037925720215
2014-04-29T15:19:21.096566,jonathan,1003.5,70.0,9.300538063049316
2014-04-29T15:19:21.113053,jonathan,905.0,64.5,0.0
2014-04-29T15:19:21.160660,jonathan,994.5,94.5,0.0
2014-04-29T15:19:21.313532,jonathan,992.0,101.5,7.433034420013428
2014-04-29T15:19:21.339671,jonathan,989.5,106.5,5.590169906616211
2014-04-29T15:19:21.441106,jonathan,984.0,108.5,5.852349758148193
2014-04-29T15:19:21.649735,jonathan,896.0,108.0,88.00141906738281
2014-04-29T15:19:22.271076,jonathan,878.0,109.0,18.027755737304688
2014-04-29T15:19:22.283589,jonathan,869.5,110.0,8.558621406555176
2014-04-29T15:19:22.478714,jonathan,925.5,121.5,0.0
2014-04-29T15:19:22.669278,jonathan,936.0,129.0,12.903488159179688
2014-04-29T15:19:22.700424,jonathan,938.5,136.5,7.905694007873535
2014-04-29T15:19:22.731529,jonathan,938.5,143.5,7.0
2014-04-29T15:19:23.062396,jonathan,938.0,145.5,2.0615527629852295
2014-04-29T15:19:23.063898,jonathan,838.0,151.5,100.17984008789062
2014-04-29T15:19:23.064312,jonathan,818.5,157.0,20.260799407958984
2014-04-29T15:19:23.064656,jonathan,808.5,162.5,11.412712097167969
2014-04-29T15:19:23.065047,jonathan,801.0,166.5,8.5
2014-04-29T15:19:23.239732,jonathan,878.0,192.0,0.0
2014-04-29T15:19:23.304354,jonathan,876.0,197.0,5.385164737701416
2014-04-29T15:19:23.332360,jonathan,873.0,205.0,8.5440034866333
2014-04-29T15:19:23.413181,jonathan,867.0,212.5,9.604686737060547
2014-04-29T15:19:23.432769,jonathan,859.0,214.0,8.139410018920898
2014-04-29T15:19:23.582622,jonathan,762.5,221.0,96.75355529785156
2014-04-29T15:19:23.583214,jonathan,742.0,226.5,21.224985122680664
2014-04-29T15:19:27.413705,jonathan,625.5,316.0,14.396180152893066
2014-04-29T15:19:27.414683,jonathan,701.0,331.5,0.0
2014-04-29T15:19:27.578931,jonathan,695.0,340.0,10.404326438903809
2014-04-29T15:19:27.606377,jonathan,686.5,347.5,11.335783958435059
2014-04-29T15:19:27.793120,jonathan,674.0,353.5,13.865424156188965
2014-04-29T15:19:27.809938,jonathan,657.0,357.5,17.464248657226562
2014-04-29T15:19:27.861752,jonathan,553.0,376.5,105.72132873535156
2014-04-29T15:19:27.869814,jonathan,529.0,386.5,26.0
2014-04-29T15:19:27.916600,jonathan,505.5,396.0,25.347583770751953
2014-04-29T15:19:27.926460,jonathan,494.5,396.0,11.0
2014-04-29T15:19:27.934233,jonathan,557.5,402.0,0.0
2014-04-29T15:19:30.920640,jonathan,546.5,409.0,13.03840446472168
2014-04-29T15:19:31.109824,jonathan,534.5,412.5,12.5
2014-04-29T15:19:31.683775,jonathan,394.5,443.5,0.0
2014-04-29T15:19:31.687088,jonathan,383.5,439.0,11.88486385345459
2014-04-29T15:19:32.419174,jonathan,481.0,422.0,0.0
2014-04-29T15:19:34.051026,jonathan,477.0,427.5,6.8007354736328125
2014-04-29T15:19:34.143166,jonathan,476.5,429.5,2.0615527629852295
2014-04-29T15:19:34.245968,jonathan,476.0,430.0,0.7071067690849304
2014-04-29T15:19:34.246518,jonathan,473.5,430.0,2.5
2014-04-29T15:19:34.247306,jonathan,363.0,452.0,0.0
2014-04-29T15:19:34.248058,jonathan,463.5,425.5,0.0
2014-04-29T15:19:34.667533,jonathan,368.0,435.5,0.0
2014-04-29T15:19:34.725263,jonathan,349.5,439.0,18.828170776367188
2014-04-29T15:19:36.874211,jonathan,342.5,439.5,7.017834186553955
2014-04-29T15:19:37.202541,jonathan,335.0,437.5,7.762087345123291
2014-04-29T15:19:37.929286,jonathan,431.0,405.5,0.0
2014-04-29T15:19:38.140028,jonathan,424.5,399.5,8.845903396606445
2014-04-29T15:19:38.219017,jonathan,326.5,420.0,100.12117767333984
2014-04-29T15:19:39.513375,jonathan,306.5,424.5,20.5
